"ISO.x","Country","Latitude","Longitude","ISO.y","COVAX","Current.Vaccine.Introduction.Status","Current.or.Planned.Formulation","Vaccinated.Group","Current.Immunization.Program.Type","Universal.Introduction.Actual.Date","WHO.Region","Cases...cumulative.total","Cases...cumulative.total.per.100000.population","Cases...newly.reported.in.last.7.days","Cases...newly.reported.in.last.7.days.per.100000.population","Cases...newly.reported.in.last.24.hours","Deaths...cumulative.total","Deaths...cumulative.total.per.100000.population","Deaths...newly.reported.in.last.7.days","Deaths...newly.reported.in.last.7.days.per.100000.population","Deaths...newly.reported.in.last.24.hours","Transmission.Classification","Code","Day","new_vaccinations_smoothed_per_million"
"IT","Italy",42.83,12.83,NA,NA,NA,NA,NA,NA,NA,"Europe",3717602,6233.25,110519,185.31,17209,112861,189.23,3014,5.05,487,"Clusters of cases","ITA","2021-03-24",0.3051
"IT","Italy",42.83,12.83,NA,NA,NA,NA,NA,NA,NA,"Europe",3717602,6233.25,110519,185.31,17209,112861,189.23,3014,5.05,487,"Clusters of cases","ITA","2021-03-25",0.3282
"IT","Italy",42.83,12.83,NA,NA,NA,NA,NA,NA,NA,"Europe",3717602,6233.25,110519,185.31,17209,112861,189.23,3014,5.05,487,"Clusters of cases","ITA","2021-03-26",0.3492
"IT","Italy",42.83,12.83,NA,NA,NA,NA,NA,NA,NA,"Europe",3717602,6233.25,110519,185.31,17209,112861,189.23,3014,5.05,487,"Clusters of cases","ITA","2021-03-27",0.3641
"IT","Italy",42.83,12.83,NA,NA,NA,NA,NA,NA,NA,"Europe",3717602,6233.25,110519,185.31,17209,112861,189.23,3014,5.05,487,"Clusters of cases","ITA","2021-03-28",0.3715
"IT","Italy",42.83,12.83,NA,NA,NA,NA,NA,NA,NA,"Europe",3717602,6233.25,110519,185.31,17209,112861,189.23,3014,5.05,487,"Clusters of cases","ITA","2021-03-29",0.3824
"IT","Italy",42.83,12.83,NA,NA,NA,NA,NA,NA,NA,"Europe",3717602,6233.25,110519,185.31,17209,112861,189.23,3014,5.05,487,"Clusters of cases","ITA","2021-03-30",0.3905
"IT","Italy",42.83,12.83,NA,NA,NA,NA,NA,NA,NA,"Europe",3717602,6233.25,110519,185.31,17209,112861,189.23,3014,5.05,487,"Clusters of cases","ITA","2021-03-31",0.4011
"IT","Italy",42.83,12.83,NA,NA,NA,NA,NA,NA,NA,"Europe",3717602,6233.25,110519,185.31,17209,112861,189.23,3014,5.05,487,"Clusters of cases","ITA","2021-04-01",0.4037
"IT","Italy",42.83,12.83,NA,NA,NA,NA,NA,NA,NA,"Europe",3717602,6233.25,110519,185.31,17209,112861,189.23,3014,5.05,487,"Clusters of cases","ITA","2021-04-02",0.4015
"IT","Italy",42.83,12.83,NA,NA,NA,NA,NA,NA,NA,"Europe",3717602,6233.25,110519,185.31,17209,112861,189.23,3014,5.05,487,"Clusters of cases","ITA","2021-04-03",0.396
"IT","Italy",42.83,12.83,NA,NA,NA,NA,NA,NA,NA,"Europe",3717602,6233.25,110519,185.31,17209,112861,189.23,3014,5.05,487,"Clusters of cases","ITA","2021-04-04",0.3802
"IT","Italy",42.83,12.83,NA,NA,NA,NA,NA,NA,NA,"Europe",3717602,6233.25,110519,185.31,17209,112861,189.23,3014,5.05,487,"Clusters of cases","ITA","2021-04-05",0.3624
"JM","Jamaica",18.25,-77.5,NA,NA,NA,NA,NA,NA,NA,"Americas",41604,1404.99,2061,69.6,204,646,21.82,47,1.59,15,"Community transmission","JAM","2021-03-10",0.0817
"JM","Jamaica",18.25,-77.5,NA,NA,NA,NA,NA,NA,NA,"Americas",41604,1404.99,2061,69.6,204,646,21.82,47,1.59,15,"Community transmission","JAM","2021-03-11",0.0817
"JM","Jamaica",18.25,-77.5,NA,NA,NA,NA,NA,NA,NA,"Americas",41604,1404.99,2061,69.6,204,646,21.82,47,1.59,15,"Community transmission","JAM","2021-03-12",0.0817
"JM","Jamaica",18.25,-77.5,NA,NA,NA,NA,NA,NA,NA,"Americas",41604,1404.99,2061,69.6,204,646,21.82,47,1.59,15,"Community transmission","JAM","2021-03-13",0.0817
"JM","Jamaica",18.25,-77.5,NA,NA,NA,NA,NA,NA,NA,"Americas",41604,1404.99,2061,69.6,204,646,21.82,47,1.59,15,"Community transmission","JAM","2021-03-14",0.0817
"JM","Jamaica",18.25,-77.5,NA,NA,NA,NA,NA,NA,NA,"Americas",41604,1404.99,2061,69.6,204,646,21.82,47,1.59,15,"Community transmission","JAM","2021-03-15",0.0794
"JM","Jamaica",18.25,-77.5,NA,NA,NA,NA,NA,NA,NA,"Americas",41604,1404.99,2061,69.6,204,646,21.82,47,1.59,15,"Community transmission","JAM","2021-03-16",0.0776
"JM","Jamaica",18.25,-77.5,NA,NA,NA,NA,NA,NA,NA,"Americas",41604,1404.99,2061,69.6,204,646,21.82,47,1.59,15,"Community transmission","JAM","2021-03-17",0.075
"JM","Jamaica",18.25,-77.5,NA,NA,NA,NA,NA,NA,NA,"Americas",41604,1404.99,2061,69.6,204,646,21.82,47,1.59,15,"Community transmission","JAM","2021-03-18",0.0724
"JM","Jamaica",18.25,-77.5,NA,NA,NA,NA,NA,NA,NA,"Americas",41604,1404.99,2061,69.6,204,646,21.82,47,1.59,15,"Community transmission","JAM","2021-03-19",0.0698
"JM","Jamaica",18.25,-77.5,NA,NA,NA,NA,NA,NA,NA,"Americas",41604,1404.99,2061,69.6,204,646,21.82,47,1.59,15,"Community transmission","JAM","2021-03-20",0.0672
"JM","Jamaica",18.25,-77.5,NA,NA,NA,NA,NA,NA,NA,"Americas",41604,1404.99,2061,69.6,204,646,21.82,47,1.59,15,"Community transmission","JAM","2021-03-21",0.0646
"JM","Jamaica",18.25,-77.5,NA,NA,NA,NA,NA,NA,NA,"Americas",41604,1404.99,2061,69.6,204,646,21.82,47,1.59,15,"Community transmission","JAM","2021-03-22",0.064
"JM","Jamaica",18.25,-77.5,NA,NA,NA,NA,NA,NA,NA,"Americas",41604,1404.99,2061,69.6,204,646,21.82,47,1.59,15,"Community transmission","JAM","2021-03-23",0.0634
"JM","Jamaica",18.25,-77.5,NA,NA,NA,NA,NA,NA,NA,"Americas",41604,1404.99,2061,69.6,204,646,21.82,47,1.59,15,"Community transmission","JAM","2021-03-24",0.0634
"JM","Jamaica",18.25,-77.5,NA,NA,NA,NA,NA,NA,NA,"Americas",41604,1404.99,2061,69.6,204,646,21.82,47,1.59,15,"Community transmission","JAM","2021-03-25",0.0634
"JM","Jamaica",18.25,-77.5,NA,NA,NA,NA,NA,NA,NA,"Americas",41604,1404.99,2061,69.6,204,646,21.82,47,1.59,15,"Community transmission","JAM","2021-03-26",0.0605
"JM","Jamaica",18.25,-77.5,NA,NA,NA,NA,NA,NA,NA,"Americas",41604,1404.99,2061,69.6,204,646,21.82,47,1.59,15,"Community transmission","JAM","2021-03-27",0.0576
"JM","Jamaica",18.25,-77.5,NA,NA,NA,NA,NA,NA,NA,"Americas",41604,1404.99,2061,69.6,204,646,21.82,47,1.59,15,"Community transmission","JAM","2021-03-28",0.0546
"JM","Jamaica",18.25,-77.5,NA,NA,NA,NA,NA,NA,NA,"Americas",41604,1404.99,2061,69.6,204,646,21.82,47,1.59,15,"Community transmission","JAM","2021-03-29",0.0517
"JM","Jamaica",18.25,-77.5,NA,NA,NA,NA,NA,NA,NA,"Americas",41604,1404.99,2061,69.6,204,646,21.82,47,1.59,15,"Community transmission","JAM","2021-03-30",0.0488
"JM","Jamaica",18.25,-77.5,NA,NA,NA,NA,NA,NA,NA,"Americas",41604,1404.99,2061,69.6,204,646,21.82,47,1.59,15,"Community transmission","JAM","2021-03-31",0.0459
"JM","Jamaica",18.25,-77.5,NA,NA,NA,NA,NA,NA,NA,"Americas",41604,1404.99,2061,69.6,204,646,21.82,47,1.59,15,"Community transmission","JAM","2021-04-01",0.043
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-01-13",0.0267
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-01-14",0.0267
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-01-15",0.0267
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-01-16",0.0267
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-01-17",0.0267
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-01-18",0.0267
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-01-19",0.0267
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-01-20",0.0267
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-01-21",0.0267
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-01-22",0.0267
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-01-23",0.0267
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-01-24",0.0247
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-01-25",0.0226
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-01-26",0.0205
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-01-27",0.0185
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-01-28",0.0164
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-01-29",0.0143
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-01-30",0.0123
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-01-31",0.0123
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-02-01",0.013
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-02-02",0.0138
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-02-03",0.0146
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-02-04",0.0154
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-02-05",0.0162
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-02-06",0.017
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-02-07",0.0178
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-02-08",0.0178
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-02-09",0.0178
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-02-10",0.0178
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-02-11",0.0178
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-02-12",0.0178
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-02-13",0.0178
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-02-14",0.0178
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-02-15",0.0178
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-02-16",0.0178
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-02-17",0.0178
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-02-18",0.0178
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-02-19",0.0178
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-02-20",0.0178
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-02-21",0.0178
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-02-22",0.0178
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-02-23",0.0479
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-02-24",0.0781
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-02-25",0.1082
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-02-26",0.1099
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-02-27",0.1115
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-02-28",0.1132
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-03-01",0.1149
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-03-02",0.0864
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-03-03",0.0579
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-03-04",0.0295
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-03-05",0.0295
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-03-06",0.0295
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-03-07",0.0295
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-03-08",0.0295
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-03-09",0.0295
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-03-10",0.0295
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-03-11",0.0295
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-03-12",0.0295
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-03-13",0.0295
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-03-14",0.0295
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-03-15",0.0295
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-03-16",0.0517
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-03-17",0.0739
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-03-18",0.0804
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-03-19",0.087
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-03-20",0.0936
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-03-21",0.1001
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-03-22",0.1181
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-03-23",0.1138
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-03-24",0.1096
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-03-25",0.1196
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-03-26",0.1296
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-03-27",0.1396
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-03-28",0.1496
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-03-29",0.1482
"JO","Jordan",31,36,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",655456,6424.07,37397,366.52,4775,7565,74.14,625,6.13,96,"Community transmission","JOR","2021-03-30",0.1469
"JP","Japan",36,138,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",496206,392.33,18748,14.82,3331,9334,7.38,149,0.12,33,"Clusters of cases","JPN","2021-02-18",0.0004
"JP","Japan",36,138,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",496206,392.33,18748,14.82,3331,9334,7.38,149,0.12,33,"Clusters of cases","JPN","2021-02-19",0.0019
"JP","Japan",36,138,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",496206,392.33,18748,14.82,3331,9334,7.38,149,0.12,33,"Clusters of cases","JPN","2021-02-20",0.0019
"JP","Japan",36,138,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",496206,392.33,18748,14.82,3331,9334,7.38,149,0.12,33,"Clusters of cases","JPN","2021-02-21",0.0019
"JP","Japan",36,138,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",496206,392.33,18748,14.82,3331,9334,7.38,149,0.12,33,"Clusters of cases","JPN","2021-02-22",0.0019
"JP","Japan",36,138,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",496206,392.33,18748,14.82,3331,9334,7.38,149,0.12,33,"Clusters of cases","JPN","2021-02-23",0.0019
"JP","Japan",36,138,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",496206,392.33,18748,14.82,3331,9334,7.38,149,0.12,33,"Clusters of cases","JPN","2021-02-24",0.002
"JP","Japan",36,138,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",496206,392.33,18748,14.82,3331,9334,7.38,149,0.12,33,"Clusters of cases","JPN","2021-02-25",0.0024
"JP","Japan",36,138,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",496206,392.33,18748,14.82,3331,9334,7.38,149,0.12,33,"Clusters of cases","JPN","2021-02-26",0.0027
"JP","Japan",36,138,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",496206,392.33,18748,14.82,3331,9334,7.38,149,0.12,33,"Clusters of cases","JPN","2021-02-27",0.0025
"JP","Japan",36,138,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",496206,392.33,18748,14.82,3331,9334,7.38,149,0.12,33,"Clusters of cases","JPN","2021-02-28",0.0024
"JP","Japan",36,138,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",496206,392.33,18748,14.82,3331,9334,7.38,149,0.12,33,"Clusters of cases","JPN","2021-03-01",0.0022
"JP","Japan",36,138,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",496206,392.33,18748,14.82,3331,9334,7.38,149,0.12,33,"Clusters of cases","JPN","2021-03-02",0.0022
"JP","Japan",36,138,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",496206,392.33,18748,14.82,3331,9334,7.38,149,0.12,33,"Clusters of cases","JPN","2021-03-03",0.0022
"JP","Japan",36,138,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",496206,392.33,18748,14.82,3331,9334,7.38,149,0.12,33,"Clusters of cases","JPN","2021-03-04",0.002
"JP","Japan",36,138,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",496206,392.33,18748,14.82,3331,9334,7.38,149,0.12,33,"Clusters of cases","JPN","2021-03-05",0.002
"JP","Japan",36,138,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",496206,392.33,18748,14.82,3331,9334,7.38,149,0.12,33,"Clusters of cases","JPN","2021-03-06",0.0028
"JP","Japan",36,138,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",496206,392.33,18748,14.82,3331,9334,7.38,149,0.12,33,"Clusters of cases","JPN","2021-03-07",0.0036
"JP","Japan",36,138,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",496206,392.33,18748,14.82,3331,9334,7.38,149,0.12,33,"Clusters of cases","JPN","2021-03-08",0.0044
"JP","Japan",36,138,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",496206,392.33,18748,14.82,3331,9334,7.38,149,0.12,33,"Clusters of cases","JPN","2021-03-09",0.0082
"JP","Japan",36,138,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",496206,392.33,18748,14.82,3331,9334,7.38,149,0.12,33,"Clusters of cases","JPN","2021-03-10",0.0126
"JP","Japan",36,138,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",496206,392.33,18748,14.82,3331,9334,7.38,149,0.12,33,"Clusters of cases","JPN","2021-03-11",0.016
